id,timestamp,user,text,ticker,company,mentioned_person
ner_3092,2024-12-26T01:18:43.579114,user_975,Andy Jassy of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Andy Jassy
ner_3093,2025-05-07T19:18:43.579114,user_319,"Mark Zuckerberg of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: downgrade.",META,"Meta Platforms, Inc",Mark Zuckerberg
ner_3094,2024-11-20T04:18:43.579114,user_419,Tim Cook of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Tim Cook
ner_3095,2025-02-26T03:18:43.579114,user_2291,Mark Zuckerberg of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Mark Zuckerberg
ner_3096,2025-06-20T21:18:43.579114,user_2015,Mark Zuckerberg of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Mark Zuckerberg
ner_3097,2025-10-01T09:18:43.579114,user_561,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Satya Nadella
ner_3098,2025-02-04T16:18:43.579114,user_2926,Warren Buffett of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Warren Buffett
ner_3099,2025-03-02T15:18:43.579114,user_1811,Warren Buffett of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: downgrade.,WMT,Walmart Inc,Warren Buffett
ner_3100,2025-01-20T00:18:43.579114,user_2352,Warren Buffett of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Warren Buffett
ner_3101,2025-10-10T04:18:43.579114,user_205,"Mark Zuckerberg of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: downgrade.",META,"Meta Platforms, Inc",Mark Zuckerberg
ner_3102,2025-09-26T03:18:43.579114,user_2016,Jensen Huang of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Jensen Huang
ner_3103,2024-11-30T12:18:43.579114,user_400,Mark Zuckerberg of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Mark Zuckerberg
ner_3104,2025-05-28T21:18:43.579114,user_1090,"Satya Nadella of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Satya Nadella
ner_3105,2025-07-26T11:18:43.579114,user_87,Elon Musk of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Elon Musk
ner_3106,2025-11-09T19:18:43.579114,user_2273,Mark Zuckerberg of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Mark Zuckerberg
ner_3107,2025-04-17T15:18:43.579114,user_1038,Mark Zuckerberg of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Mark Zuckerberg
ner_3108,2025-08-05T00:18:43.579114,user_1260,"Satya Nadella of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Satya Nadella
ner_3109,2025-01-05T00:18:43.579114,user_938,Elon Musk of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Elon Musk
ner_3110,2025-04-05T14:18:43.579114,user_2081,"Warren Buffett of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Warren Buffett
ner_3111,2025-09-10T02:18:43.579114,user_2806,Sundar Pichai of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Sundar Pichai
ner_3112,2024-12-21T15:18:43.580119,user_764,"Tim Cook of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Tim Cook
ner_3113,2024-12-25T14:18:43.580119,user_1626,"Jensen Huang of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Jensen Huang
ner_3114,2025-02-02T16:18:43.580119,user_59,Warren Buffett of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Warren Buffett
ner_3115,2025-10-19T16:18:43.580119,user_1315,"Tim Cook of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Tim Cook
ner_3116,2025-06-11T13:18:43.580119,user_1557,Mark Zuckerberg of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Mark Zuckerberg
ner_3117,2025-03-08T03:18:43.580119,user_468,Mark Zuckerberg of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Mark Zuckerberg
ner_3118,2025-08-29T22:18:43.580119,user_1565,Jamie Dimon of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Jamie Dimon
ner_3119,2025-01-23T20:18:43.580119,user_2195,Mark Zuckerberg of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Mark Zuckerberg
ner_3120,2025-01-14T04:18:43.580119,user_2922,"Tim Cook of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Tim Cook
ner_3121,2025-08-17T12:18:43.580119,user_404,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_3122,2025-01-19T02:18:43.580119,user_2736,Brian Moynihan of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Brian Moynihan
ner_3123,2025-08-19T13:18:43.580119,user_1589,Warren Buffett of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Warren Buffett
ner_3124,2025-10-02T15:18:43.580119,user_399,Sundar Pichai of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Sundar Pichai
ner_3125,2025-10-11T23:18:43.581121,user_1122,Tim Cook of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Tim Cook
ner_3126,2025-10-04T22:18:43.581121,user_1474,Elon Musk of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Elon Musk
ner_3127,2025-09-21T17:18:43.581121,user_1303,Brian Moynihan of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Brian Moynihan
ner_3128,2025-02-26T02:18:43.581121,user_2115,Tim Cook of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Tim Cook
ner_3129,2025-04-03T23:18:43.581121,user_1516,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: downgrade.",TSLA,"Tesla, Inc",Elon Musk
ner_3130,2025-05-05T19:18:43.581121,user_1434,Jamie Dimon of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Jamie Dimon
ner_3131,2024-11-15T18:18:43.581121,user_2527,Elon Musk of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Elon Musk
ner_3132,2025-02-16T17:18:43.581121,user_1301,Elon Musk of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Elon Musk
ner_3133,2025-01-27T00:18:43.581121,user_1531,"Satya Nadella of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Satya Nadella
ner_3134,2025-08-05T19:18:43.581121,user_1599,Sundar Pichai of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Sundar Pichai
ner_3135,2025-04-25T15:18:43.581121,user_1764,"Tim Cook of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Tim Cook
ner_3136,2025-07-27T21:18:43.581121,user_2533,Warren Buffett of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Warren Buffett
ner_3137,2024-11-18T11:18:43.581121,user_899,"Satya Nadella of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Satya Nadella
ner_3138,2025-08-08T06:18:43.581121,user_291,"Satya Nadella of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Satya Nadella
ner_3139,2025-07-28T17:18:43.581121,user_1836,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_3140,2025-03-22T15:18:43.581121,user_1220,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_3141,2025-05-14T13:18:43.581121,user_1479,Tim Cook of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Tim Cook
ner_3142,2025-02-19T14:18:43.581121,user_251,Warren Buffett of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Warren Buffett
ner_3143,2025-01-09T20:18:43.581121,user_2292,"Sundar Pichai of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: downgrade.",TSLA,"Tesla, Inc",Sundar Pichai
ner_3144,2025-01-12T13:18:43.581121,user_2729,Jensen Huang of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Jensen Huang
ner_3145,2025-04-22T04:18:43.581121,user_2887,Elon Musk of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Elon Musk
ner_3146,2025-09-20T10:18:43.581121,user_1234,"Sundar Pichai of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: downgrade.",TSLA,"Tesla, Inc",Sundar Pichai
ner_3147,2024-12-19T18:18:43.581121,user_2158,"Andy Jassy of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Andy Jassy
ner_3148,2025-04-19T22:18:43.581121,user_921,"Mark Zuckerberg of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Mark Zuckerberg
ner_3149,2024-12-13T02:18:43.581121,user_521,Mark Zuckerberg of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: downgrade.,WMT,Walmart Inc,Mark Zuckerberg
ner_3150,2025-01-10T10:18:43.581121,user_1518,Sundar Pichai of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Sundar Pichai
ner_3151,2024-11-13T15:18:43.582116,user_1124,"Tim Cook of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Tim Cook
ner_3152,2025-10-20T20:18:43.582116,user_191,Jamie Dimon of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Jamie Dimon
ner_3153,2024-12-09T19:18:43.582116,user_1034,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Elon Musk
ner_3154,2025-02-25T01:18:43.582116,user_489,Jamie Dimon of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Jamie Dimon
ner_3155,2025-09-03T16:18:43.582116,user_680,Satya Nadella of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Satya Nadella
ner_3156,2025-09-28T23:18:43.582116,user_2273,Jensen Huang of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Jensen Huang
ner_3157,2025-01-07T14:18:43.582116,user_796,Tim Cook of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Tim Cook
ner_3158,2024-11-18T03:18:43.582116,user_1992,"Mark Zuckerberg of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Mark Zuckerberg
ner_3159,2025-05-12T07:18:43.582116,user_2769,Tim Cook of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Tim Cook
ner_3160,2025-05-15T04:18:43.582116,user_1258,"Warren Buffett of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Warren Buffett
ner_3161,2025-02-05T03:18:43.582116,user_79,Andy Jassy of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Andy Jassy
ner_3162,2025-02-12T21:18:43.582116,user_2549,Sundar Pichai of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Sundar Pichai
ner_3163,2024-12-31T13:18:43.582116,user_1101,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Elon Musk
ner_3164,2024-12-21T06:18:43.582116,user_2685,Andy Jassy of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Andy Jassy
ner_3165,2024-12-17T04:18:43.582116,user_986,Satya Nadella of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: downgrade.,WMT,Walmart Inc,Satya Nadella
ner_3166,2025-02-10T01:18:43.582116,user_1944,Sundar Pichai of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Sundar Pichai
ner_3167,2025-04-20T00:18:43.582116,user_430,Jensen Huang of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Jensen Huang
ner_3168,2025-10-08T09:18:43.582116,user_1089,"Tim Cook of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Tim Cook
ner_3169,2025-07-31T07:18:43.582116,user_2288,"Jensen Huang of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Jensen Huang
ner_3170,2025-03-05T21:18:43.582116,user_394,Mark Zuckerberg of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Mark Zuckerberg
ner_3171,2025-10-03T08:18:43.582116,user_1188,Jensen Huang of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Jensen Huang
ner_3172,2024-12-23T04:18:43.582116,user_129,Jensen Huang of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Jensen Huang
ner_3173,2025-02-24T08:18:43.582116,user_226,Satya Nadella of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Satya Nadella
ner_3174,2025-04-02T00:18:43.582116,user_1515,Sundar Pichai of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Sundar Pichai
ner_3175,2025-03-08T04:18:43.582116,user_2824,Elon Musk of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Elon Musk
ner_3176,2025-08-24T00:18:43.582116,user_2252,Warren Buffett of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Warren Buffett
ner_3177,2025-05-05T12:18:43.582116,user_1050,Elon Musk of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: downgrade.,WMT,Walmart Inc,Elon Musk
ner_3178,2025-11-04T23:18:43.582116,user_1162,Warren Buffett of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Warren Buffett
ner_3179,2024-11-25T11:18:43.582116,user_1792,Andy Jassy of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Andy Jassy
ner_3180,2024-12-31T17:18:43.582116,user_2882,Jamie Dimon of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Jamie Dimon
ner_3181,2025-05-06T16:18:43.582116,user_1841,"Brian Moynihan of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Brian Moynihan
ner_3182,2025-02-07T13:18:43.582116,user_1005,"Mark Zuckerberg of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Mark Zuckerberg
ner_3183,2025-01-28T02:18:43.582116,user_836,Mark Zuckerberg of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Mark Zuckerberg
ner_3184,2025-07-14T11:18:43.582116,user_2341,"Jensen Huang of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Jensen Huang
ner_3185,2024-11-15T07:18:43.582116,user_2843,"Sundar Pichai of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Sundar Pichai
ner_3186,2025-01-21T07:18:43.582116,user_2493,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_3187,2025-11-08T17:18:43.583119,user_2291,"Elon Musk of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Elon Musk
ner_3188,2024-12-22T22:18:43.583119,user_1291,Satya Nadella of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Satya Nadella
ner_3189,2025-09-21T14:18:43.583119,user_50,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_3190,2025-04-22T04:18:43.583119,user_2966,"Jensen Huang of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: downgrade.",META,"Meta Platforms, Inc",Jensen Huang
ner_3191,2025-03-05T00:18:43.583119,user_239,Brian Moynihan of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Brian Moynihan
ner_3192,2025-04-06T06:18:43.583119,user_2444,Brian Moynihan of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Brian Moynihan
ner_3193,2025-11-11T23:18:43.583119,user_1153,Andy Jassy of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Andy Jassy
ner_3194,2025-10-28T22:18:43.583119,user_2388,"Satya Nadella of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Satya Nadella
ner_3195,2025-06-25T10:18:43.583119,user_1343,Jensen Huang of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Jensen Huang
ner_3196,2025-01-17T15:18:43.583119,user_691,Andy Jassy of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Andy Jassy
ner_3197,2025-01-29T04:18:43.583119,user_1944,Tim Cook of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Tim Cook
ner_3198,2025-10-25T03:18:43.583119,user_301,"Satya Nadella of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: downgrade.",TSLA,"Tesla, Inc",Satya Nadella
ner_3199,2024-11-19T03:18:43.583119,user_2687,Andy Jassy of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Andy Jassy
ner_3200,2025-10-26T18:18:43.583119,user_2085,Warren Buffett of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Warren Buffett
ner_3201,2025-06-28T15:18:43.583119,user_799,Andy Jassy of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Andy Jassy
ner_3202,2025-01-03T01:18:43.583119,user_1835,"Tim Cook of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Tim Cook
ner_3203,2025-02-20T08:18:43.583119,user_292,"Brian Moynihan of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Brian Moynihan
ner_3204,2024-11-16T20:18:43.583119,user_803,Jamie Dimon of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Jamie Dimon
ner_3205,2025-10-26T13:18:43.583119,user_2154,Tim Cook of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Tim Cook
ner_3206,2025-06-11T00:18:43.583119,user_1901,"Satya Nadella of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Satya Nadella
ner_3207,2025-07-18T14:18:43.583119,user_2676,Sundar Pichai of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Sundar Pichai
ner_3208,2025-10-16T04:18:43.583119,user_2763,Brian Moynihan of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Brian Moynihan
ner_3209,2024-11-30T06:18:43.583119,user_2737,Andy Jassy of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Andy Jassy
ner_3210,2025-01-10T21:18:43.583119,user_761,Andy Jassy of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Andy Jassy
ner_3211,2025-08-13T16:18:43.583119,user_171,Elon Musk of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Elon Musk
ner_3212,2025-10-31T10:18:43.583119,user_360,Tim Cook of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Tim Cook
ner_3213,2025-03-29T19:18:43.583119,user_2192,"Brian Moynihan of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Brian Moynihan
ner_3214,2024-11-13T15:18:43.583119,user_2627,Sundar Pichai of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Sundar Pichai
ner_3215,2025-01-31T17:18:43.583119,user_1045,Jensen Huang of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Jensen Huang
ner_3216,2024-12-23T23:18:43.583119,user_2561,"Tim Cook of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Tim Cook
ner_3217,2025-03-17T06:18:43.583119,user_2734,Sundar Pichai of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Sundar Pichai
ner_3218,2025-04-03T10:18:43.583119,user_787,"Mark Zuckerberg of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Mark Zuckerberg
ner_3219,2025-04-17T08:18:43.583119,user_2754,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_3220,2024-12-13T08:18:43.583119,user_2859,Tim Cook of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Tim Cook
ner_3221,2025-02-16T11:18:43.583119,user_450,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_3222,2025-11-07T04:18:43.583119,user_2736,Jensen Huang of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Jensen Huang
ner_3223,2025-07-20T09:18:43.583119,user_2101,"Jensen Huang of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Jensen Huang
ner_3224,2025-10-18T06:18:43.583119,user_662,Brian Moynihan of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Brian Moynihan
ner_3225,2024-12-26T08:18:43.583119,user_296,Mark Zuckerberg of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Mark Zuckerberg
ner_3226,2025-05-30T11:18:43.583119,user_1861,Andy Jassy of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Andy Jassy
ner_3227,2025-07-08T01:18:43.583119,user_2157,Mark Zuckerberg of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Mark Zuckerberg
ner_3228,2025-02-24T22:18:43.583119,user_2267,"Elon Musk of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Elon Musk
ner_3229,2025-05-06T06:18:43.583119,user_634,"Brian Moynihan of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Brian Moynihan
ner_3230,2025-10-23T21:18:43.584122,user_1715,"Satya Nadella of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Satya Nadella
ner_3231,2024-11-30T20:18:43.584122,user_2690,Jensen Huang of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Jensen Huang
ner_3232,2025-03-15T20:18:43.584122,user_2996,Jamie Dimon of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Jamie Dimon
ner_3233,2025-03-20T00:18:43.584122,user_747,Jensen Huang of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Jensen Huang
ner_3234,2024-11-29T16:18:43.584122,user_2528,"Jensen Huang of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Jensen Huang
ner_3235,2025-09-06T07:18:43.584122,user_1794,Jensen Huang of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Jensen Huang
