id,timestamp,user,text,ticker,emotion_label
emo_2362,2025-04-13T18:10:52.432475,user_2787,Microsoft Corporation expansion plans guidance raised for next quarter #earnings excited,MSFT,joy
emo_2363,2025-10-03T08:12:52.432475,user_363,Walmart Inc strong buy furious,WMT,anger
emo_2364,2025-03-15T03:22:52.432475,user_3266,$WMT revenue growth uneasy,WMT,fear
emo_2365,2025-03-25T00:54:52.432475,user_2410,$GOOG weak guidance thrilled,GOOG,joy
emo_2366,2025-03-17T20:56:52.432475,user_1411,$GOOG conference presentation optimistic,GOOG,joy
emo_2367,2024-12-23T16:04:52.432475,user_1462,$AAPL upbeat guidance #markets shocked,AAPL,surprise
emo_2368,2025-06-29T17:53:52.432475,user_1971,$WMT declining sales happy,WMT,joy
emo_2369,2025-03-19T07:10:52.432475,user_27,NVIDIA Corporation misses estimates CEO comments disappointing investors fearful,NVDA,fear
emo_2370,2025-02-19T01:20:52.433582,user_2394,$META weak guidance CEO comments disappointing investors happy,META,joy
emo_2371,2025-10-09T15:00:52.433582,user_2878,JPMorgan Chase & Co. upbeat guidance anxious,JPM,fear
emo_2372,2025-02-13T01:46:52.433582,user_340,$WMT dividend declared delighted,WMT,joy
emo_2373,2025-06-05T06:44:52.433582,user_1644,$AMZN buy rating guidance raised for next quarter #markets irritated,AMZN,anger
emo_2374,2025-09-20T19:38:52.433582,user_761,Alphabet Inc upbeat guidance shocked,GOOG,surprise
emo_2375,2025-02-12T18:52:52.433582,user_383,Alphabet Inc losses widen #markets thrilled,GOOG,joy
emo_2376,2025-08-09T08:51:52.433582,user_100,Apple Inc filed SEC form #earnings surprised,AAPL,surprise
emo_2377,2024-12-27T12:09:52.433582,user_2895,"Meta Platforms, Inc losses widen astonished",META,surprise
emo_2378,2025-09-05T04:27:52.433582,user_3166,Microsoft Corporation analyst meeting #markets outraged,MSFT,anger
emo_2379,2025-10-14T08:53:52.433582,user_3062,Apple Inc regulatory probe optimistic,AAPL,joy
emo_2380,2025-03-01T13:42:52.433582,user_2546,Microsoft Corporation downgrade irritated,MSFT,anger
emo_2381,2025-08-06T21:17:52.433582,user_2245,"Amazon.com, Inc announces conference call #markets furious",AMZN,anger
emo_2382,2025-09-20T11:18:52.433582,user_2423,Bank of America Corporation company updates,BAC,neutral
emo_2383,2025-06-14T03:47:52.433582,user_2806,$WMT weak guidance #earnings,WMT,neutral
emo_2384,2025-03-05T04:23:52.433582,user_1538,$JPM company updates 🚀 worried,JPM,fear
emo_2385,2025-08-19T01:59:52.433582,user_220,$AAPL announces conference call depressed,AAPL,sadness
emo_2386,2025-07-11T03:06:52.433582,user_3528,Alphabet Inc layoffs announced shocked,GOOG,surprise
emo_2387,2025-09-13T18:36:52.433582,user_469,Walmart Inc sell rating surprised,WMT,surprise
emo_2388,2025-10-04T13:51:52.433582,user_3910,NVIDIA Corporation losses widen depressed,NVDA,sadness
emo_2389,2025-10-19T10:24:52.433582,user_2857,$JPM supply chain issues fearful,JPM,fear
emo_2390,2025-10-22T02:20:52.433582,user_1571,Walmart Inc analyst meeting optimistic,WMT,joy
emo_2391,2025-08-17T11:44:52.433582,user_2582,"Tesla, Inc conference presentation angry",TSLA,anger
emo_2392,2025-04-10T11:16:52.433582,user_3743,$MSFT layoffs announced sad,MSFT,sadness
emo_2393,2025-06-23T11:44:52.433582,user_3186,$AMZN announces conference call happy,AMZN,joy
emo_2394,2025-10-22T18:29:52.433582,user_597,$AMZN weak guidance astonished,AMZN,surprise
emo_2395,2025-09-25T03:50:52.433582,user_978,$TSLA strong buy #markets outraged,TSLA,anger
emo_2396,2025-02-14T14:22:52.433582,user_1761,$BAC raising targets guidance raised for next quarter #markets uneasy,BAC,fear
emo_2397,2025-01-31T19:15:52.433582,user_206,$AAPL company updates ⚠️ outraged,AAPL,anger
emo_2398,2024-11-19T04:27:52.433582,user_1801,JPMorgan Chase & Co. dividend declared surprised,JPM,surprise
emo_2399,2024-11-23T19:47:52.433582,user_2517,$WMT announces conference call worried,WMT,fear
emo_2400,2025-10-10T01:31:52.434585,user_159,$JPM shares traded #markets bullish,JPM,joy
emo_2401,2025-09-05T11:54:52.434585,user_923,"Meta Platforms, Inc filed SEC form thrilled",META,joy
emo_2402,2025-06-19T00:01:52.434585,user_1813,$GOOG downgrade CEO comments disappointing investors happy,GOOG,joy
emo_2403,2025-08-13T07:22:52.434585,user_3227,Alphabet Inc losses widen fearful,GOOG,fear
emo_2404,2024-12-09T09:10:52.434585,user_1859,"Amazon.com, Inc announces conference call",AMZN,neutral
emo_2405,2025-05-26T23:24:52.434585,user_273,"Meta Platforms, Inc bullish outlook fearful",META,fear
emo_2406,2025-03-21T06:10:52.434585,user_24,$AAPL losses widen irritated,AAPL,anger
emo_2407,2025-02-25T13:40:52.434585,user_3315,$GOOG strategic acquisition excited,GOOG,joy
emo_2408,2025-04-19T12:06:52.434585,user_1517,$AAPL analyst meeting surprised,AAPL,surprise
emo_2409,2025-02-20T08:13:52.434585,user_865,"Tesla, Inc losses widen concerned",TSLA,fear
emo_2410,2025-04-29T12:28:52.434585,user_3990,Bank of America Corporation filed SEC form frustrated,BAC,anger
emo_2411,2025-04-11T04:40:52.434585,user_3866,$AAPL filed SEC form happy,AAPL,joy
emo_2412,2025-05-29T22:31:52.434585,user_113,$JPM revenue growth concerned,JPM,fear
emo_2413,2025-03-11T05:13:52.434585,user_2751,Apple Inc strategic acquisition depressed,AAPL,sadness
emo_2414,2024-12-26T08:13:52.434585,user_878,"Amazon.com, Inc dividend declared #markets disappointed",AMZN,sadness
emo_2415,2025-10-07T23:43:52.434585,user_2560,"Tesla, Inc analyst meeting",TSLA,neutral
emo_2416,2025-01-19T13:49:52.434585,user_3918,"Tesla, Inc lawsuit CEO comments disappointing investors outraged",TSLA,anger
emo_2417,2025-09-22T20:34:52.434585,user_1954,$TSLA revenue miss optimistic,TSLA,joy
emo_2418,2025-03-17T06:03:52.434585,user_3250,"Meta Platforms, Inc expansion plans worried",META,fear
emo_2419,2025-05-12T11:26:52.434585,user_3727,Alphabet Inc losses widen optimistic,GOOG,joy
emo_2420,2025-03-09T08:16:52.434585,user_2131,$GOOG expansion plans,GOOG,neutral
emo_2421,2025-08-15T12:35:52.434585,user_733,$AAPL regulatory probe irritated,AAPL,anger
emo_2422,2025-09-23T05:20:52.434585,user_3033,$MSFT record profits,MSFT,neutral
emo_2423,2025-01-21T03:19:52.434585,user_2882,$AAPL lawsuit CEO comments disappointing investors #earnings 🚀 anxious,AAPL,fear
emo_2424,2025-05-11T10:41:52.434585,user_1310,JPMorgan Chase & Co. weak guidance uneasy,JPM,fear
emo_2425,2025-08-18T01:44:52.434585,user_1170,$TSLA expansion plans guidance raised for next quarter worried,TSLA,fear
emo_2426,2025-10-23T08:14:52.434585,user_3525,"Tesla, Inc losses widen CEO comments disappointing investors surprised",TSLA,surprise
emo_2427,2025-03-13T13:15:52.434585,user_800,$AMZN outperform fearful,AMZN,fear
emo_2428,2025-10-04T12:37:52.434585,user_2034,$MSFT losses widen excited,MSFT,joy
emo_2429,2025-05-15T16:22:52.434585,user_2821,"Amazon.com, Inc beats expectations #earnings thrilled",AMZN,joy
emo_2430,2025-03-17T15:24:52.434585,user_2644,"Amazon.com, Inc company updates #markets optimistic",AMZN,joy
emo_2431,2025-05-26T21:30:52.435585,user_682,$MSFT shares traded,MSFT,neutral
emo_2432,2025-08-16T19:03:52.435585,user_1005,$TSLA conference presentation optimistic,TSLA,joy
emo_2433,2025-10-15T01:22:52.435585,user_1336,Bank of America Corporation raising targets guidance raised for next quarter excited,BAC,joy
emo_2434,2025-09-08T23:32:52.435585,user_743,$MSFT analyst meeting #markets surprised,MSFT,surprise
emo_2435,2025-01-11T10:35:52.435585,user_2011,NVIDIA Corporation expansion plans #markets,NVDA,neutral
emo_2436,2024-12-10T07:55:52.435585,user_3877,$NVDA shares traded,NVDA,neutral
emo_2437,2025-09-02T21:55:52.435585,user_984,$META buy rating #markets,META,neutral
emo_2438,2025-09-27T13:46:52.435585,user_3957,$GOOG company updates 🚀,GOOG,neutral
emo_2439,2024-11-24T19:43:52.435585,user_1161,$JPM outperform guidance raised for next quarter surprised,JPM,surprise
emo_2440,2024-12-16T04:09:52.435585,user_2421,JPMorgan Chase & Co. regulatory probe concerned,JPM,fear
emo_2441,2025-11-04T04:51:52.435585,user_191,Apple Inc solid quarter guidance raised for next quarter,AAPL,neutral
emo_2442,2025-09-15T13:22:52.435585,user_2914,$MSFT conference presentation concerned,MSFT,fear
emo_2443,2024-12-03T20:04:52.435585,user_1153,$GOOG regulatory probe CEO comments disappointing investors outraged,GOOG,anger
emo_2444,2025-09-25T04:39:52.435585,user_2646,Microsoft Corporation buy rating,MSFT,neutral
emo_2445,2025-10-19T14:58:52.435585,user_3674,$TSLA bullish outlook guidance raised for next quarter bullish,TSLA,joy
emo_2446,2025-08-14T15:48:52.435585,user_1005,JPMorgan Chase & Co. solid quarter #markets #earnings anxious,JPM,fear
emo_2447,2025-04-11T03:03:52.435585,user_1284,$AMZN upbeat guidance bullish,AMZN,joy
emo_2448,2024-12-23T23:54:52.435585,user_3784,$AMZN revenue miss outraged,AMZN,anger
emo_2449,2025-08-22T05:09:52.435585,user_3749,Bank of America Corporation filed SEC form astonished,BAC,surprise
emo_2450,2025-08-03T04:31:52.435585,user_2174,NVIDIA Corporation conference presentation uneasy,NVDA,fear
emo_2451,2025-02-15T01:20:52.435585,user_2423,$GOOG strong buy #markets excited,GOOG,joy
emo_2452,2025-09-18T02:09:52.435585,user_3883,$GOOG profit warning optimistic,GOOG,joy
emo_2453,2025-01-21T20:33:52.435585,user_2268,$META weak guidance CEO comments disappointing investors concerned,META,fear
emo_2454,2025-08-12T07:40:52.435585,user_3414,"Amazon.com, Inc strong buy ⚠️ irritated",AMZN,anger
emo_2455,2025-10-04T07:46:52.435585,user_1589,$TSLA upbeat guidance guidance raised for next quarter #markets uneasy,TSLA,fear
emo_2456,2025-05-25T07:14:52.435585,user_2367,Apple Inc company updates excited,AAPL,joy
emo_2457,2024-12-08T09:08:52.435585,user_3059,"Tesla, Inc revenue miss #markets optimistic",TSLA,joy
emo_2458,2025-06-20T02:42:52.435585,user_1562,$TSLA sell rating CEO comments disappointing investors excited,TSLA,joy
emo_2459,2025-04-25T22:13:52.435585,user_138,$NVDA outperform,NVDA,neutral
emo_2460,2025-07-21T08:49:52.435585,user_3494,$BAC dividend declared disappointed,BAC,sadness
emo_2461,2025-09-01T21:00:52.435585,user_702,Microsoft Corporation revenue miss,MSFT,neutral
emo_2462,2025-06-30T14:08:52.435585,user_1701,Alphabet Inc revenue miss anxious,GOOG,fear
emo_2463,2025-08-17T19:46:52.436584,user_3093,Apple Inc losses widen CEO comments disappointing investors #markets #earnings shocked,AAPL,surprise
emo_2464,2025-04-04T09:17:52.436584,user_2727,$TSLA regulatory probe #earnings outraged,TSLA,anger
emo_2465,2025-07-09T18:29:52.436584,user_3412,$TSLA beats expectations guidance raised for next quarter #earnings optimistic,TSLA,joy
emo_2466,2025-07-09T22:02:52.436584,user_216,"Amazon.com, Inc conference presentation down",AMZN,sadness
emo_2467,2025-09-14T00:47:52.436584,user_2010,$WMT beats expectations angry,WMT,anger
emo_2468,2025-11-06T10:21:52.436584,user_3529,$MSFT losses widen sombre,MSFT,sadness
emo_2469,2025-02-18T10:17:52.436584,user_973,$MSFT record profits guidance raised for next quarter #markets worried,MSFT,fear
emo_2470,2025-10-06T22:16:52.436584,user_712,"Amazon.com, Inc shares traded",AMZN,neutral
emo_2471,2025-09-30T20:36:52.436584,user_2711,Bank of America Corporation filed SEC form down,BAC,sadness
emo_2472,2024-12-20T05:17:52.436584,user_204,$BAC filed SEC form astonished,BAC,surprise
emo_2473,2024-11-19T17:55:52.436584,user_1090,$NVDA strong buy guidance raised for next quarter #earnings furious,NVDA,anger
emo_2474,2024-12-09T04:39:52.436584,user_3517,"Tesla, Inc conference presentation #earnings furious",TSLA,anger
emo_2475,2025-08-26T06:23:52.436584,user_2112,$WMT buy rating 🚀,WMT,neutral
emo_2476,2025-05-07T07:26:52.436584,user_1370,$TSLA beats expectations guidance raised for next quarter sad,TSLA,sadness
emo_2477,2025-07-18T13:32:52.436584,user_3106,"Meta Platforms, Inc outperform guidance raised for next quarter #markets thrilled",META,joy
emo_2478,2025-01-11T21:21:52.436584,user_2491,$TSLA upbeat guidance,TSLA,neutral
emo_2479,2025-01-27T07:01:52.436584,user_2780,$AMZN revenue growth,AMZN,neutral
emo_2480,2025-05-18T21:58:52.436584,user_75,Bank of America Corporation filed SEC form anxious,BAC,fear
emo_2481,2025-11-06T18:03:52.436584,user_3909,$JPM losses widen #markets,JPM,neutral
emo_2482,2025-04-19T23:39:52.436584,user_2033,$WMT profit warning surprised,WMT,surprise
emo_2483,2024-11-18T03:45:52.436584,user_1009,$GOOG shares traded happy,GOOG,joy
emo_2484,2025-02-19T21:59:52.436584,user_3652,$GOOG regulatory probe anxious,GOOG,fear
emo_2485,2025-09-22T19:48:52.436584,user_261,$AMZN announces conference call #markets shocked,AMZN,surprise
emo_2486,2025-05-01T05:07:52.436584,user_3757,$MSFT dividend declared worried,MSFT,fear
emo_2487,2025-11-09T08:41:52.436584,user_3937,$META solid quarter happy,META,joy
emo_2488,2025-10-24T12:47:52.436584,user_2397,$TSLA shares traded fearful,TSLA,fear
emo_2489,2024-11-16T09:01:52.436584,user_2185,$NVDA dividend declared,NVDA,neutral
emo_2490,2025-10-15T15:34:52.436584,user_3078,$BAC sell rating CEO comments disappointing investors,BAC,neutral
emo_2491,2025-09-08T06:49:52.436584,user_1957,$META raising targets guidance raised for next quarter concerned,META,fear
emo_2492,2025-06-16T20:15:52.436584,user_314,$JPM upbeat guidance sad,JPM,sadness
emo_2493,2025-09-05T23:07:52.436584,user_580,"Amazon.com, Inc strong buy anxious",AMZN,fear
emo_2494,2025-01-23T08:26:52.437583,user_3361,NVIDIA Corporation outperform thrilled,NVDA,joy
emo_2495,2025-03-10T22:09:52.437583,user_2448,NVIDIA Corporation regulatory probe #earnings anxious,NVDA,fear
emo_2496,2025-06-07T15:19:52.437583,user_434,Bank of America Corporation declining sales CEO comments disappointing investors #earnings fearful,BAC,fear
emo_2497,2025-07-19T00:43:52.437583,user_1904,JPMorgan Chase & Co. strong buy guidance raised for next quarter worried,JPM,fear
emo_2498,2025-08-31T11:22:52.437583,user_1967,NVIDIA Corporation beats expectations anxious,NVDA,fear
emo_2499,2025-07-30T16:06:52.437583,user_3148,$WMT supply chain issues #earnings concerned,WMT,fear
emo_2500,2025-11-09T22:38:52.437583,user_2105,$NVDA analyst meeting 🚀 delighted,NVDA,joy
emo_2501,2025-01-02T22:40:52.437583,user_520,$AAPL beats expectations guidance raised for next quarter ⚠️ shocked,AAPL,surprise
emo_2502,2025-08-20T12:54:52.437583,user_2477,"Tesla, Inc supply chain issues #markets",TSLA,neutral
emo_2503,2025-10-03T01:57:52.437583,user_3201,"Amazon.com, Inc conference presentation outraged",AMZN,anger
emo_2504,2024-11-26T20:09:52.437583,user_3776,Apple Inc declining sales astonished,AAPL,surprise
emo_2505,2025-08-30T10:52:52.437583,user_3410,$TSLA declining sales CEO comments disappointing investors 🚀 anxious,TSLA,fear
emo_2506,2024-11-21T22:36:52.437583,user_2047,Alphabet Inc weak guidance thrilled,GOOG,joy
emo_2507,2025-10-16T09:54:52.437583,user_2086,$AMZN declining sales CEO comments disappointing investors fearful,AMZN,fear
emo_2508,2025-07-15T17:38:52.437583,user_2917,$GOOG strong earnings,GOOG,neutral
emo_2509,2025-03-08T09:20:52.437583,user_2003,Walmart Inc filed SEC form sombre,WMT,sadness
emo_2510,2025-07-30T19:46:52.437583,user_1222,$TSLA losses widen,TSLA,neutral
emo_2511,2025-02-25T18:00:52.437583,user_2779,"Amazon.com, Inc expansion plans",AMZN,neutral
emo_2512,2025-04-18T20:46:52.437583,user_907,JPMorgan Chase & Co. supply chain issues 🚀 disappointed,JPM,sadness
emo_2513,2025-02-04T02:23:52.437583,user_3072,"Meta Platforms, Inc supply chain issues worried",META,fear
emo_2514,2025-09-28T16:09:52.437583,user_1346,$AMZN upbeat guidance guidance raised for next quarter #markets outraged,AMZN,anger
emo_2515,2025-09-02T04:00:52.437583,user_3012,$AAPL dividend declared #earnings,AAPL,neutral
emo_2516,2024-12-30T07:03:52.437583,user_2616,$JPM record profits guidance raised for next quarter sad,JPM,sadness
emo_2517,2025-08-08T16:56:52.437583,user_2605,$MSFT misses estimates CEO comments disappointing investors 🚀 sad,MSFT,sadness
emo_2518,2025-07-26T10:06:52.437583,user_2583,$WMT filed SEC form #markets sad,WMT,sadness
emo_2519,2024-12-03T22:50:52.437583,user_749,Alphabet Inc company updates bullish,GOOG,joy
emo_2520,2024-12-02T01:36:52.437583,user_3832,$AMZN conference presentation anxious,AMZN,fear
emo_2521,2025-11-06T09:58:52.437583,user_1840,$WMT beats expectations uneasy,WMT,fear
emo_2522,2025-01-18T18:58:52.437583,user_2533,$TSLA company updates #markets anxious,TSLA,fear
emo_2523,2025-11-11T06:00:52.437583,user_621,$MSFT revenue miss anxious,MSFT,fear
emo_2524,2025-09-23T19:06:52.437583,user_3045,Alphabet Inc company updates optimistic,GOOG,joy
emo_2525,2025-05-05T02:43:52.437583,user_1266,"Tesla, Inc losses widen ⚠️",TSLA,neutral
emo_2526,2025-07-30T06:56:52.438583,user_1056,$BAC profit warning bullish,BAC,joy
emo_2527,2024-12-17T04:29:52.438583,user_611,$WMT bullish outlook thrilled,WMT,joy
emo_2528,2025-02-21T16:17:52.438583,user_2640,"Tesla, Inc supply chain issues down",TSLA,sadness
emo_2529,2024-12-25T08:08:52.438583,user_2388,Microsoft Corporation bullish outlook ⚠️ happy,MSFT,joy
emo_2530,2024-12-19T02:32:52.438583,user_1243,NVIDIA Corporation downgrade CEO comments disappointing investors astonished,NVDA,surprise
emo_2531,2024-12-26T00:33:52.438583,user_1028,$NVDA misses estimates fearful,NVDA,fear
emo_2532,2025-10-07T12:48:52.438583,user_2684,NVIDIA Corporation weak guidance anxious,NVDA,fear
emo_2533,2025-04-23T06:52:52.438583,user_3085,$WMT company updates down,WMT,sadness
emo_2534,2025-05-08T20:19:52.438583,user_2581,$TSLA buy rating guidance raised for next quarter #earnings anxious,TSLA,fear
emo_2535,2024-11-26T03:43:52.438583,user_1532,$TSLA shares traded #markets concerned,TSLA,fear
emo_2536,2025-04-10T15:04:52.438583,user_1619,$JPM beats expectations guidance raised for next quarter,JPM,neutral
emo_2537,2025-02-17T18:57:52.438583,user_2115,$AAPL raising targets disappointed,AAPL,sadness
emo_2538,2025-07-23T11:29:52.438583,user_2790,$TSLA announces conference call optimistic,TSLA,joy
emo_2539,2025-01-22T21:02:52.438583,user_778,$BAC lawsuit happy,BAC,joy
emo_2540,2025-07-10T10:51:52.438583,user_667,$AMZN profit warning CEO comments disappointing investors #markets worried,AMZN,fear
emo_2541,2024-12-08T08:42:52.438583,user_605,$NVDA raising targets #markets depressed,NVDA,sadness
emo_2542,2025-03-06T18:40:52.438583,user_1725,Bank of America Corporation solid quarter guidance raised for next quarter angry,BAC,anger
emo_2543,2025-11-10T01:58:52.438583,user_3707,"Tesla, Inc declining sales ⚠️ fearful",TSLA,fear
emo_2544,2025-05-28T22:28:52.438583,user_3372,Bank of America Corporation downgrade CEO comments disappointing investors happy,BAC,joy
emo_2545,2024-12-15T00:16:52.438583,user_2646,"Tesla, Inc dividend declared shocked",TSLA,surprise
emo_2546,2025-11-11T18:02:52.438583,user_3072,$TSLA strong earnings delighted,TSLA,joy
emo_2547,2025-02-05T21:16:52.438583,user_2134,$META analyst meeting #earnings anxious,META,fear
emo_2548,2025-01-08T22:06:52.438583,user_1403,$AAPL regulatory probe excited,AAPL,joy
emo_2549,2025-04-14T08:58:52.438583,user_3693,"Amazon.com, Inc lawsuit worried",AMZN,fear
emo_2550,2025-04-19T23:02:52.438583,user_3748,$META revenue miss #markets uneasy,META,fear
emo_2551,2025-01-20T16:34:52.438583,user_3679,$GOOG misses estimates furious,GOOG,anger
emo_2552,2025-02-20T19:39:52.438583,user_2614,$GOOG supply chain issues,GOOG,neutral
emo_2553,2025-05-21T20:36:52.438583,user_3033,$JPM profit warning furious,JPM,anger
emo_2554,2025-11-09T19:34:52.438583,user_2373,JPMorgan Chase & Co. filed SEC form concerned,JPM,fear
emo_2555,2025-08-28T20:39:52.438583,user_1687,"Tesla, Inc raising targets fearful",TSLA,fear
emo_2556,2025-05-31T13:35:52.438583,user_197,$TSLA revenue miss astonished,TSLA,surprise
emo_2557,2025-05-15T07:29:52.439596,user_3642,$MSFT shares traded concerned,MSFT,fear
emo_2558,2025-10-03T15:26:52.439596,user_3096,$AAPL beats expectations 🚀 depressed,AAPL,sadness
emo_2559,2025-02-05T05:50:52.439596,user_3896,Apple Inc layoffs announced #earnings uneasy,AAPL,fear
emo_2560,2025-06-02T03:14:52.439596,user_3860,$TSLA layoffs announced #markets worried,TSLA,fear
emo_2561,2025-04-12T17:59:52.439596,user_3147,Alphabet Inc sell rating,GOOG,neutral
emo_2562,2025-05-10T19:42:52.439596,user_3077,$WMT announces conference call outraged,WMT,anger
emo_2563,2025-08-12T11:25:52.439596,user_2728,Bank of America Corporation expansion plans guidance raised for next quarter #markets fearful,BAC,fear
emo_2564,2025-07-06T12:39:52.439596,user_3592,$AAPL strategic acquisition uneasy,AAPL,fear
emo_2565,2025-09-21T10:45:52.439596,user_2123,Apple Inc downgrade disappointed,AAPL,sadness
emo_2566,2025-07-04T17:44:52.439596,user_153,Alphabet Inc sell rating outraged,GOOG,anger
emo_2567,2025-11-10T20:10:52.439596,user_3041,$WMT raising targets #earnings delighted,WMT,joy
emo_2568,2024-12-21T17:42:52.439596,user_3946,$BAC strong buy ⚠️ shocked,BAC,surprise
emo_2569,2025-08-12T11:41:52.439596,user_1079,$AMZN filed SEC form angry,AMZN,anger
emo_2570,2025-08-20T18:48:52.439596,user_129,Apple Inc misses estimates delighted,AAPL,joy
emo_2571,2025-03-28T02:33:52.439596,user_2977,$AAPL profit warning worried,AAPL,fear
emo_2572,2025-04-24T12:23:52.439596,user_2862,$WMT shares traded optimistic,WMT,joy
emo_2573,2025-01-04T19:02:52.439596,user_41,$NVDA shares traded happy,NVDA,joy
emo_2574,2025-09-16T09:44:52.439596,user_451,Walmart Inc buy rating uneasy,WMT,fear
emo_2575,2025-11-02T13:37:52.439596,user_574,Apple Inc announces conference call angry,AAPL,anger
emo_2576,2025-04-06T01:33:52.439596,user_771,$MSFT lawsuit CEO comments disappointing investors anxious,MSFT,fear
emo_2577,2025-03-29T09:33:52.439596,user_3661,$AMZN filed SEC form bullish,AMZN,joy
emo_2578,2025-02-08T10:10:52.439596,user_2089,$AMZN weak guidance delighted,AMZN,joy
emo_2579,2024-12-08T22:10:52.439596,user_2630,$MSFT profit warning outraged,MSFT,anger
emo_2580,2025-09-13T13:51:52.439596,user_712,Walmart Inc announces conference call sombre,WMT,sadness
emo_2581,2025-04-09T21:46:52.439596,user_425,"Meta Platforms, Inc conference presentation shocked",META,surprise
emo_2582,2025-03-09T14:14:52.439596,user_2766,"Meta Platforms, Inc conference presentation depressed",META,sadness
emo_2583,2025-05-13T21:37:52.439596,user_3328,Apple Inc sell rating CEO comments disappointing investors optimistic,AAPL,joy
emo_2584,2025-01-11T16:12:52.439596,user_849,$WMT bullish outlook happy,WMT,joy
emo_2585,2025-10-29T19:12:52.440586,user_1011,JPMorgan Chase & Co. downgrade excited,JPM,joy
emo_2586,2025-09-02T10:16:52.440586,user_2941,NVIDIA Corporation filed SEC form #markets sad,NVDA,sadness
emo_2587,2025-04-23T11:23:52.440586,user_1119,"Meta Platforms, Inc raising targets guidance raised for next quarter concerned",META,fear
emo_2588,2025-04-15T17:03:52.440586,user_1247,$AMZN analyst meeting,AMZN,neutral
emo_2589,2025-05-23T18:32:52.440586,user_2522,$META expansion plans guidance raised for next quarter irritated,META,anger
emo_2590,2025-09-29T09:01:52.440586,user_805,NVIDIA Corporation company updates,NVDA,neutral
emo_2591,2024-11-18T10:39:52.440586,user_2170,JPMorgan Chase & Co. dividend declared,JPM,neutral
emo_2592,2025-04-06T01:35:52.440586,user_2961,"Amazon.com, Inc lawsuit CEO comments disappointing investors down",AMZN,sadness
emo_2593,2025-04-11T06:29:52.440586,user_1397,Walmart Inc declining sales #markets happy,WMT,joy
emo_2594,2025-07-29T18:34:52.440586,user_2708,$TSLA strategic acquisition surprised,TSLA,surprise
emo_2595,2025-05-22T10:43:52.440586,user_952,$NVDA layoffs announced down,NVDA,sadness
emo_2596,2025-07-15T17:04:52.440586,user_1358,Bank of America Corporation losses widen,BAC,neutral
emo_2597,2025-08-20T11:50:52.440586,user_2148,$TSLA strategic acquisition bullish,TSLA,joy
emo_2598,2024-12-05T21:58:52.440586,user_1035,$NVDA shares traded concerned,NVDA,fear
emo_2599,2025-05-27T15:47:52.440586,user_505,$TSLA layoffs announced worried,TSLA,fear
emo_2600,2025-03-16T21:52:52.440586,user_888,NVIDIA Corporation beats expectations guidance raised for next quarter thrilled,NVDA,joy
emo_2601,2025-06-09T07:32:52.440586,user_1023,$GOOG misses estimates CEO comments disappointing investors shocked,GOOG,surprise
emo_2602,2024-12-22T17:35:52.440586,user_909,$AAPL outperform guidance raised for next quarter happy,AAPL,joy
emo_2603,2025-07-20T19:17:52.440586,user_1910,NVIDIA Corporation weak guidance ⚠️ bullish,NVDA,joy
emo_2604,2025-04-24T17:03:52.440586,user_266,$NVDA upbeat guidance sombre,NVDA,sadness
emo_2605,2025-01-29T21:58:52.440586,user_229,$GOOG shares traded,GOOG,neutral
emo_2606,2025-04-16T14:58:52.440586,user_3943,$BAC revenue miss #earnings sad,BAC,sadness
emo_2607,2025-09-30T11:11:52.440586,user_1992,$AAPL downgrade CEO comments disappointing investors #earnings thrilled,AAPL,joy
emo_2608,2025-09-21T00:24:52.440586,user_172,$TSLA solid quarter guidance raised for next quarter depressed,TSLA,sadness
emo_2609,2025-08-06T17:17:52.440586,user_3949,Alphabet Inc analyst meeting sad,GOOG,sadness
emo_2610,2025-03-24T21:20:52.440586,user_1555,$META filed SEC form #markets furious,META,anger
emo_2611,2024-12-10T20:18:52.440586,user_1640,$WMT company updates fearful,WMT,fear
emo_2612,2025-07-13T08:02:52.440586,user_1941,$TSLA losses widen #markets worried,TSLA,fear
emo_2613,2025-08-17T12:35:52.440586,user_836,Alphabet Inc solid quarter excited,GOOG,joy
emo_2614,2025-09-10T23:53:52.440586,user_2717,$META outperform #markets worried,META,fear
emo_2615,2025-08-02T09:20:52.440586,user_2780,Microsoft Corporation profit warning CEO comments disappointing investors #markets irritated,MSFT,anger
emo_2616,2025-07-07T09:48:52.440586,user_2337,Microsoft Corporation revenue miss #markets surprised,MSFT,surprise
emo_2617,2025-08-29T04:57:52.441585,user_2835,"Meta Platforms, Inc layoffs announced CEO comments disappointing investors #markets delighted",META,joy
emo_2618,2025-07-18T07:18:52.441585,user_1165,$WMT supply chain issues #markets sombre,WMT,sadness
emo_2619,2025-05-15T03:22:52.441585,user_3415,"Tesla, Inc shares traded surprised",TSLA,surprise
emo_2620,2025-06-26T09:18:52.441585,user_1829,Bank of America Corporation supply chain issues CEO comments disappointing investors ⚠️ disappointed,BAC,sadness
emo_2621,2025-08-12T18:41:52.441585,user_1661,Microsoft Corporation upbeat guidance happy,MSFT,joy
emo_2622,2025-02-06T08:38:52.441585,user_1147,$WMT company updates optimistic,WMT,joy
emo_2623,2024-11-25T10:19:52.441585,user_468,Apple Inc record profits guidance raised for next quarter uneasy,AAPL,fear
emo_2624,2025-03-14T07:04:52.441585,user_3142,"Tesla, Inc misses estimates CEO comments disappointing investors anxious",TSLA,fear
